"","Random_Depths","Damage"
"1",0.833145411848599,20.8252560397399
"2",0.775349563438932,17.1574898945059
"3",0.902242550717058,21.0675489165172
"4",0.333955144154697,15.5206279862391
"5",0.421584626010021,19.0712908811728
"6",0.684199556974661,21.1752560849618
"7",0.683103868670941,22.1386104754255
"8",0.565862031193922,14.8056864826059
"9",1.01141689851424,23.0457127025612
"10",0.321818735107676,17.4937809173752
"11",0.859747741111081,21.1805857119651
"12",0.74755151733569,20.0445498552052
"13",0.666128196476128,22.2986775542797
"14",0.710827130273719,16.7773663921756
"15",0.605276660748311,19.967199707928
"16",0.834281364806299,18.0123001471349
"17",0.926900544322055,21.301160624589
"18",0.747090622335733,23.036062889538
"19",0.779078467247979,20.4544003440219
"20",1.07122319950197,22.2481251896125
"21",0.833089997131676,20.0807535841754
"22",0.853738861413028,20.9209421603447
"23",0.919129934355193,23.7020342712081
"24",0.904398361554364,22.9771915335837
"25",0.882682241788517,20.1456200256769
"26",0.930990840944378,19.8786624965425
"27",0.92029861554456,19.8614552508842
"28",0.927622934440551,21.6182772818532
"29",0.334868567869549,18.0621587235019
"30",0.780846281042151,21.0296158627728
"31",0.976589661309407,23.9949258530525
"32",0.755684186830167,20.4643673423032
"33",0.654059186076725,19.7710770417462
"34",1.00403075704484,24.819640103857
"35",0.890352453004491,23.4421110361141
"36",0.823326891099067,20.6834034826795
"37",0.788632127846381,19.0045080037821
"38",0.89348698469965,21.9937464425157
"39",0.778498731581906,18.9416756548145
"40",0.877491906523205,23.5244070082231
"41",0.727324411094712,20.1592990613429
"42",1.15922375235793,25.8939491064962
"43",0.833552874335177,23.6758870704085
"44",0.63271327639275,18.7950140716258
"45",0.873545423149916,23.9403567055988
"46",0.982127859023428,24.6924248737976
"47",0.906156770961265,21.3844068168149
"48",0.775291942892325,19.4487802966729
"49",1.01136334551626,24.2696375944962
"50",0.900298847760315,21.0807641330402
"51",0.494105755779792,19.5275192901973
"52",0.679173412328093,18.4057790950443
"53",0.868900466840272,22.5735883950556
"54",0.68275962868246,20.1021589074347
"55",0.855112224798274,22.2743072926252
"56",0.955572948141555,25.8844569625275
"57",0.772147933745395,21.3856286692961
"58",1.00286000719521,24.931324460269
"59",0.866095727344112,22.5114172920173
"60",0.862684924392443,22.9367983409718
"61",0.863192597747869,19.6230515795852
"62",0.668091795465937,18.1800556261625
"63",0.926885801779437,23.7083580306845
"64",0.3776169270289,16.0980496613272
"65",0.507026042836752,17.1020755271325
"66",0.506931142545985,17.2110587996404
"67",0.665787974557492,22.3142515755237
"68",0.673913926869472,21.3593295619392
"69",0.854767191408548,20.2586742811829
"70",0.847008828252555,20.365716641665
"71",0.934410894624514,21.454437068401
"72",0.932315548691118,23.0222310955134
"73",1.00043393241826,24.380720824589
"74",0.922796486717457,21.3784952873671
"75",0.711989746713504,21.1796872701497
"76",0.641210312528113,20.2168744835364
"77",0.743144406633934,22.7202005530687
"78",0.378276775691263,18.4390569345042
"79",0.685716655028767,20.2764029060552
"80",0.792053895276981,20.9814397559089
"81",0.774279230115269,20.9150442500722
"82",0.626183504220242,19.0565940425186
"83",1.0875263159896,23.6642293149471
"84",0.953078806353372,22.963006826715
"85",0.801626260813835,20.6451871446574
"86",0.914367963503983,21.5552981416671
"87",0.942407935288413,21.7197176544351
"88",0.892288342337567,20.7157927778863
"89",0.916864868677019,21.0866113483071
"90",0.924370682018443,20.3488678486039
"91",0.0411981199987324,16.5642368679924
"92",0.874704714232158,23.5368496023111
"93",0.676048025785247,21.9342736807381
"94",0.88570458357626,21.0910098225245
"95",0.875547052368801,21.1739082320649
"96",0.449115525909644,16.3222655731892
"97",0.747695109330594,21.4551366843417
"98",0.92760375703658,25.1669031032699
"99",0.654286339161566,19.1736735153064
"100",0.953065037302071,19.8271103323453
"101",0.742076180655932,21.7635135087186
"102",0.639623815010911,19.3445420783381
"103",0.884436794069858,23.7920208910066
"104",0.430662606240153,16.6411030172168
"105",0.721003767678299,17.6958295066411
"106",0.850087627968408,19.0250596592394
"107",0.725950284550567,19.833849754545
"108",0.815950832950882,20.4719422736254
"109",0.605601034330455,18.7524196848454
"110",0.839046085305443,21.967640476369
"111",0.60668552245821,18.3054721986026
"112",0.855802596792492,21.2742624675148
"113",0.687464833233393,19.5731096429294
"114",0.90125868636019,21.8165725300503
"115",0.685137411695948,21.2096295210738
"116",0.930916535957184,22.8119351733599
"117",0.566350082026913,21.1046541781779
"118",0.948597983250175,22.9791099846652
"119",0.326469248857286,19.8510438541495
"120",0.899285351956578,22.9446371952022
"121",0.614291737385852,18.4036456386473
"122",0.944179659129593,23.8140807438307
"123",0.945235510185507,18.3721375384377
"124",0.833070864442927,21.5237717116537
"125",0.69894491944356,21.4187677435909
"126",1.04034061122556,25.3820062260986
"127",0.720425244902027,18.6843743682073
"128",0.873595533878929,22.9632694706868
"129",0.90222749257883,23.1492098239721
"130",0.791650033884354,19.3422668846042
"131",0.611250745895867,22.4869839066238
"132",0.739951814075668,19.5052547405751
"133",0.709056934712537,20.4495258256808
"134",1.0477931964275,25.3993639407526
"135",0.895817073399975,22.2237213858191
"136",0.870919158068642,21.410298315514
"137",0.674514942848931,22.4393703710358
"138",0.482917098659164,16.8944818958523
"139",1.02357884630408,23.9808557017053
"140",0.961912833791942,23.8070710953034
"141",0.796759946538812,22.4316671382516
"142",0.931325433755783,23.1407016081572
"143",0.783113634695072,22.943676294919
"144",0.499155357317524,13.4918593100231
"145",0.688055514213623,19.322731052276
"146",0.944908956808253,23.7578359018392
"147",0.657847935093951,17.0760612119849
"148",0.849714315152247,20.7894316169267
"149",0.737375175956381,20.8529213939477
"150",0.89758142767039,22.940838007551
"151",0.596988072881054,16.9440139790541
"152",0.92772676175616,24.2770721807521
"153",0.4368245322017,16.7705140507407
"154",0.773752894305028,22.6372565995523
"155",0.942375178420402,25.648255310114
"156",0.900134413083828,20.3125995150234
"157",0.898283231377489,22.9115745701858
"158",0.743412353823324,20.0320065671644
"159",0.340143127443506,18.8453573650526
"160",0.573781204445118,18.1153461971045
"161",0.86475199596323,21.8395946304225
"162",0.871054063907956,22.8898871279565
"163",1.0597562160093,24.3690800493893
"164",0.0718248955638763,12.9097186178029
"165",0.033341127512212,13.9299265219744
"166",0.939646977920532,21.3384195984761
"167",0.765569451708922,17.6588434107131
"168",0.744403465227836,21.1500624471421
"169",0.408458978437648,17.9546401931263
"170",0.758822173730892,17.5077278046296
"171",0.918911574107539,22.2118379071124
"172",0.896466656868642,22.1529872537119
"173",0.912991026573879,23.3422257068505
"174",0.973076415026824,22.2283081864025
"175",0.912744984579707,19.6076936754678
"176",0.840299126981594,23.1273260280196
"177",1.00943931295036,25.7006345580359
"178",0.98087922832022,24.278494995012
"179",0.76046396317422,20.634743388928
"180",0.451963526267537,18.1121228986046
"181",0.773370829654838,20.1220511809423
"182",1.08297432887197,22.8802147248533
"183",0.770400081799817,20.4810155762888
"184",0.740613188700261,23.0329096661667
"185",0.654471885269792,22.2649978617706
"186",0.804564531332327,22.1746494574319
"187",0.853316194532625,22.4494509198453
"188",0.811500616630215,19.7165680441945
"189",0.875185563623554,23.4153851392117
"190",0.782809700750322,25.0347946342365
"191",0.798481238088928,22.9055216038702
