"","Random_Depths","Damage"
"1",2.3331454118486,35.0530447772439
"2",2.27534956343893,37.740562321934
"3",2.40224255071706,35.6738931857609
"4",1.8339551441547,30.9689670539899
"5",1.92158462601002,28.9145688595975
"6",2.18419955697466,34.1704292579432
"7",2.18310386867094,33.7755764471516
"8",2.06586203119392,31.5097014905935
"9",2.51141689851424,37.3627003371074
"10",1.82181873510768,30.5367919224418
"11",2.35974774111108,32.9908780815337
"12",2.24755151733569,34.5246392689234
"13",2.16612819647613,34.7572382476331
"14",2.21082713027372,32.8816218939546
"15",2.10527666074831,34.4136319413876
"16",2.3342813648063,35.1315348449412
"17",2.42690054432205,36.3847855750302
"18",2.24709062233573,33.3653447715831
"19",2.27907846724798,33.2950400665355
"20",2.57122319950197,36.4242130013694
"21",2.33308999713168,34.9306311212441
"22",2.35373886141303,34.5773341757189
"23",2.41912993435519,34.004910411246
"24",2.40439836155436,37.8945433617978
"25",2.38268224178852,33.7439145130564
"26",2.43099084094438,36.2163790602307
"27",2.42029861554456,34.3244909948287
"28",2.42762293444055,35.8489288288609
"29",1.83486856786955,27.9480017750367
"30",2.28084628104215,36.7821071644924
"31",2.47658966130941,35.7506529402352
"32",2.25568418683017,34.5732363562105
"33",2.15405918607672,34.1205711806444
"34",2.50403075704484,38.6372819274309
"35",2.39035245300449,33.042975053294
"36",2.32332689109907,38.8546536741869
"37",2.28863212784638,34.8304780473031
"38",2.39348698469965,33.9817983267637
"39",2.27849873158191,33.6370756299604
"40",2.3774919065232,34.8034061532345
"41",2.22732441109471,35.2873251893486
"42",2.65922375235793,34.9566743738405
"43",2.33355287433518,36.2175341893321
"44",2.13271327639275,30.9568936829678
"45",2.37354542314992,38.4623719323131
"46",2.48212785902343,37.7921468945449
"47",2.40615677096126,33.6516633660484
"48",2.27529194289233,35.6101266258087
"49",2.51136334551626,36.1048336727512
"50",2.40029884776031,35.7374866897493
"51",1.99410575577979,35.4856700544385
"52",2.17917341232809,35.5296937683589
"53",2.36890046684027,34.6011364114897
"54",2.18275962868246,33.8745561043973
"55",2.35511222479827,34.9774997273776
"56",2.45557294814156,35.458856727621
"57",2.27214793374539,34.8426582828843
"58",2.50286000719521,37.2116061243708
"59",2.36609572734411,37.6820249061312
"60",2.36268492439244,35.1528832766971
"61",2.36319259774787,34.2056388125333
"62",2.16809179546594,33.5918213589004
"63",2.42688580177944,37.7948149695996
"64",1.8776169270289,30.6067508576406
"65",2.00702604283675,33.1672839987598
"66",2.00693114254599,30.1267490203257
"67",2.16578797455749,34.1944250471962
"68",2.17391392686947,32.8984734240327
"69",2.35476719140855,35.6842493329421
"70",2.34700882825256,34.4030784186171
"71",2.43441089462451,33.9294669777449
"72",2.43231554869112,31.6700519729505
"73",2.50043393241826,38.0896238741248
"74",2.42279648671746,36.2843925068861
"75",2.2119897467135,33.735441280384
"76",2.14121031252811,34.2156073448022
"77",2.24314440663393,34.2283295154063
"78",1.87827677569126,28.1571441522896
"79",2.18571665502877,33.8095846873895
"80",2.29205389527698,34.539717652353
"81",2.27427923011527,35.8521270322245
"82",2.12618350422024,30.7766240396966
"83",2.5875263159896,40.0829000039586
"84",2.45307880635337,34.8307335033597
"85",2.30162626081383,34.938014418178
"86",2.41436796350398,31.2898085208588
"87",2.44240793528841,36.7256334912553
"88",2.39228834233757,35.5120022906204
"89",2.41686486867702,33.4872015077191
"90",2.42437068201844,34.2098954003931
"91",1.54119811999873,27.8102237562437
"92",2.37470471423216,37.4656953293641
"93",2.17604802578525,32.00539179772
"94",2.38570458357626,36.2062721272085
"95",2.3755470523688,31.792495074971
"96",1.94911552590964,30.5017877881165
"97",2.24769510933059,34.2904529744177
"98",2.42760375703658,36.4387051115359
"99",2.15428633916157,34.7038616969762
"100",2.45306503730207,38.5817840236487
"101",2.24207618065593,34.0291949215526
"102",2.13962381501091,34.7491049433264
"103",2.38443679406986,37.8137548563175
"104",1.93066260624015,31.7254277995948
"105",2.2210037676783,32.8006079244437
"106",2.35008762796841,33.630652693366
"107",2.22595028455057,33.5903703478229
"108",2.31595083295088,37.6375424524647
"109",2.10560103433046,32.4906585151704
"110",2.33904608530544,30.5682639719467
"111",2.10668552245821,29.4500966040621
"112",2.35580259679249,35.9074093750048
"113",2.18746483323339,35.9885040255529
"114",2.40125868636019,37.7560267652618
"115",2.18513741169595,31.4408431526054
"116",2.43091653595718,34.9571423008738
"117",2.06635008202691,34.124584878029
"118",2.44859798325017,34.1022882673945
"119",1.82646924885729,29.2177217445422
"120",2.39928535195658,33.8713133340777
"121",2.11429173738585,31.1065395361763
"122",2.44417965912959,37.4881394737254
"123",2.44523551018551,35.3855862870634
"124",2.33307086444293,34.9117013898042
"125",2.19894491944356,33.4469973220128
"126",2.54034061122556,36.1261614719639
"127",2.22042524490203,33.7103962986899
"128",2.37359553387893,36.457971396458
"129",2.40222749257883,35.5435672291832
"130",2.29165003388435,36.5691352977229
"131",2.11125074589587,31.5667298502373
"132",2.23995181407567,33.0581955907968
"133",2.20905693471254,33.1592552127118
"134",2.5477931964275,36.5264012089294
"135",2.39581707339998,35.8783444090213
"136",2.37091915806864,34.9035435142324
"137",2.17451494284893,33.2452338343252
"138",1.98291709865916,33.3875463401454
"139",2.52357884630408,34.4581564163721
"140",2.46191283379194,37.662983530522
"141",2.29675994653881,35.4191026395637
"142",2.43132543375578,34.9819417928829
"143",2.28311363469507,35.3034142349313
"144",1.99915535731752,31.0381834599004
"145",2.18805551421362,33.5651907800185
"146",2.44490895680825,36.9572444648435
"147",2.15784793509395,33.8961889696189
"148",2.34971431515225,33.5928968086369
"149",2.23737517595638,34.0963034776346
"150",2.39758142767039,33.4946950827541
"151",2.09698807288105,31.7823660647064
"152",2.42772676175616,33.4333062613034
"153",1.9368245322017,30.8994832883402
"154",2.27375289430503,37.5501936334053
"155",2.4423751784204,35.1014605933228
"156",2.40013441308383,38.322711746553
"157",2.39828323137749,35.9798423202406
"158",2.24341235382332,34.8524730711181
"159",1.84014312744351,31.621252811158
"160",2.07378120444512,31.0306711558427
"161",2.36475199596323,35.1882305216955
"162",2.37105406390796,36.0502806599508
"163",2.5597562160093,35.8132521767198
"164",1.57182489556388,28.5633328484814
"165",1.53334112751221,27.6260028354177
"166",2.43964697792053,34.5069115875265
"167",2.26556945170892,35.2044444502623
"168",2.24440346522784,34.519839023319
"169",1.90845897843765,28.5186026373436
"170",2.25882217373089,35.6108868157675
"171",2.41891157410754,36.7890088373743
"172",2.39646665686864,38.1650742901375
"173",2.41299102657388,39.5124051842576
"174",2.47307641502682,35.7877093121884
"175",2.41274498457971,37.1069892917758
"176",2.34029912698159,32.3625014083964
"177",2.50943931295036,35.1078816850614
"178",2.48087922832022,36.0042698611536
"179",2.26046396317422,36.2060055304144
"180",1.95196352626754,31.3681248962442
"181",2.27337082965484,35.6734375321315
"182",2.58297432887197,38.5180314629473
"183",2.27040008179982,34.9707777176207
"184",2.24061318870026,36.7855261200152
"185",2.15447188526979,33.8971716274902
"186",2.30456453133233,33.6844147142253
"187",2.35331619453262,34.8319280810894
"188",2.31150061663021,33.1944566006312
"189",2.37518556362355,37.4148058353165
"190",2.28280970075032,37.7149299443873
"191",2.29848123808893,36.1465901049643
"192",2.43341342269252,38.453469375546
"193",2.01201994614302,31.3596784131164
"194",2.22278169956847,33.0080179282696
"195",2.51220146145184,35.229540019349
"196",2.51826340575432,37.9538621674689
"197",1.79335386799316,31.3364347444948
"198",2.24608252928711,33.5101745901401
"199",2.29773047079137,33.9160378354163
"200",2.35125798719092,36.8348585115463
"201",2.37862937646242,37.3483102432365
"202",1.98037604358864,31.6813142062223
"203",2.43445744216882,33.0786692074329
"204",2.07949345475216,31.7502493018355
"205",2.41844703785625,34.3682768211241
"206",2.02773541865872,30.9355776504791
"207",2.13175602116981,31.0248092874169
"208",2.29827581653217,35.2036936882321
"209",2.42431499789434,37.3494236663313
"210",2.45883774217219,38.9961005293258
"211",2.12442681975235,33.3718447957586
"212",2.27303469845465,33.1813697160298
"213",2.45919199683001,37.9095195152804
"214",2.55377876711078,36.9693158847883
"215",2.40115520701607,39.4142740601398
"216",2.34811270167599,35.3081136377054
"217",2.18369731675086,35.0538362442593
"218",2.06535410533545,31.1433821152057
"219",2.3477089730594,36.2085569936137
"220",2.15334599131111,34.5489268897512
"221",2.26492720001234,36.6140043780296
"222",1.96612177122495,30.4208035036873
"223",2.04715181963497,31.8492954587462
"224",2.50414470378888,35.1054744109945
"225",2.46958590392499,35.3864652710778
"226",2.11848406143818,32.0608518962093
"227",2.51362415819629,35.3714277466163
"228",2.41614060970249,36.2486385567226
"229",2.51344808918316,34.6636781774152
"230",2.41887992443649,34.2756586926708
"231",2.1623452776647,34.5172584984035
"232",2.31536774895535,33.1320132328333
"233",2.36648708405177,38.4092805188448
"234",2.20443156329988,31.6701706756383
"235",2.35296172295533,35.1272001189961
"236",2.29659552258043,35.7156066176904
"237",2.42829720737454,37.2174931266805
"238",2.45833735769109,35.6437079114342
"239",2.13099303909971,32.4862411700949
"240",2.56367579301955,38.4148195497125
"241",2.10866305838053,30.3175182153763
"242",2.35608457081558,35.5840629732348
"243",2.1218330715127,33.4294226475548
"244",2.39243263223359,34.9060157653568
"245",2.43695150383741,34.5229941173345
"246",2.21619934598246,35.5195590089259
"247",2.36072856840633,36.6650881559522
"248",1.96537233660484,31.1486405448811
"249",2.5082822658502,38.2886272590328
"250",2.43745341138176,34.1055157534462
"251",2.32980508273272,30.8970306822453
"252",2.08772427325018,34.1411411544707
"253",2.24214036468604,35.952386205676
"254",2.44058066005662,36.7894606342856
"255",2.2509718365092,33.3289546820247
"256",2.42687757114017,34.9612099781125
"257",2.37696418871316,36.1853376902212
"258",2.19803249095539,34.7667688184796
"259",1.89646150936304,29.1689033693681
"260",2.37243874443703,38.4079430148673
"261",2.41300824746232,38.3163222536317
"262",2.25910177322096,35.8017171134673
"263",2.432847004042,34.503579515233
"264",2.4784136275978,37.6033516242169
"265",2.0896402667761,32.8009906098193
"266",2.32052950889745,33.2082310042377
"267",2.42875070470056,35.9442191833404
"268",2.28656950572575,31.8748844917099
"269",2.5031631477287,35.7390427568114
"270",2.29215992015289,32.6369811205065
"271",2.38055408297851,35.9476117687176
"272",2.30339191993028,37.79234539771
"273",2.42417707057877,36.2063835346979
"274",2.28829062400478,36.8953365417677
"275",2.34703767907677,32.9992241950281
"276",2.21016791277654,34.1514986707982
"277",1.97569115530702,33.4171434303375
"278",2.20226127757736,30.8753864423818
"279",2.39551646392152,37.3124335651573
"280",2.47932840541398,38.0901136958122
"281",2.31598938294745,34.8400935411138
"282",1.84668849090835,31.545363810669
"283",2.27462163312246,35.8248445085219
"284",2.37454098953283,35.4277407619774
"285",2.38142658550133,36.9525982724816
"286",2.33280099576609,33.8145843861994
"287",2.48943158800058,37.5575029659232
"288",2.38090794545204,33.4783071529713
"289",2.44920989168696,34.3416792373957
"290",1.9594288685079,33.4929153019251
"291",1.62335692173111,28.8214593766987
"292",2.13997757666257,33.3793528052596
"293",2.49204566014131,37.6452890894492
"294",2.16242663595449,35.4048631874155
"295",2.44493997718197,36.606632358374
"296",2.31255502945029,33.8265393357725
"297",2.28884518238455,33.2804348074277
"298",2.34261933577607,35.9789812844236
"299",2.38049518458066,34.2643625305013
"300",2.34987128896403,38.6427215590389
"301",2.52435003348703,36.3263260753225
"302",1.86052116198151,30.9599525215021
"303",2.20293298440674,32.4584160643927
"304",1.74593714753776,27.4233944666826
"305",2.34379634362899,35.071894836161
"306",2.18097826662521,36.8959476079706
"307",2.28951726644899,35.1590474399272
"308",2.52779854034248,35.5020684550972
"309",2.24686922073943,36.2654366835176
"310",2.37183531377466,35.254541928864
"311",2.29552956037685,34.3060560298235
"312",1.95725404235144,33.213961552978
"313",2.32345116029093,37.3017748919373
"314",2.28187138622031,33.7815000937207
"315",2.50100870994553,38.6261474900955
"316",2.29684242540268,37.4039179543525
"317",2.32521499959412,33.9573432395533
"318",2.25556550305162,36.6045111868814
"319",1.92227871645215,31.0638656381102
"320",2.28252135452447,33.5375743411113
"321",2.39094672554638,35.3827058378115
"322",2.35955203626648,35.100556499441
"323",2.4662923475947,40.2652123788167
"324",2.05890422761875,31.386526628581
"325",2.20676482514614,35.4618091673916
"326",2.19122166943248,36.5248297384392
"327",1.93095148291875,30.8100814659806
"328",1.76214879359839,31.6832409284299
"329",2.54938234207691,35.5935030132057
"330",2.54040894989142,38.2369526396542
"331",2.05957417448176,31.5177690449545
"332",2.17632774338076,31.3799814463716
"333",2.17983177163866,33.1182766716877
"334",2.39583311565237,36.7207914866626
"335",2.28750011777879,31.4588832616591
"336",1.99979415219687,32.384573932183
"337",2.21338837419811,36.1234312869996
"338",2.09409148918971,33.0938232532342
"339",2.38475979967315,36.2535988452564
"340",2.4042093550721,35.630125931454
"341",2.55538522243515,35.8835175425992
"342",2.05298986471577,34.457201213989
"343",2.3937208890247,35.7000538900748
"344",2.38218753794047,33.4405570153873
"345",2.01638957125375,31.138114980358
"346",2.19210845329398,34.1733180487489
"347",1.87777114034362,31.3198585066779
"348",1.93462739257695,30.0299944030897
"349",1.73752848557154,28.3287927795339
"350",2.36543165388115,34.9959986974043
"351",1.78014638552512,27.7332214007722
"352",2.20915088809254,34.0766527556155
"353",2.42132540603526,34.1524597302153
"354",2.28211425035364,35.2897051041975
"355",2.42625246109086,35.6807584523155
"356",2.29248390256819,36.2271560110107
"357",2.36159779984822,33.9892575897219
"358",2.38542664161766,33.304313203259
"359",2.15401997378888,35.6161764207419
"360",2.50570030888187,34.2565527532165
"361",2.5647833194046,37.5364984045631
"362",2.22157441108552,35.4831726592575
"363",2.25661571089527,33.3994209842417
"364",1.82917961373621,31.9112830737815
"365",2.26839489214879,34.5643041530537
"366",2.38677291137697,37.9417707605302
"367",2.5319198559981,33.934781368298
"368",2.38035794716066,33.9615348866089
"369",2.32283997956997,33.5634666406862
"370",2.12262008916203,32.1242326585544
"371",2.25914043596884,30.682719068774
"372",2.30255684357829,35.2185084428303
"373",2.31836669604133,35.419262581301
"374",2.45715393651837,38.2999661153165
"375",2.29070208699112,35.6849779755477
"376",2.40621484564012,33.1599719828802
"377",2.10478593709605,30.1957646495614
"378",2.28079478301906,32.9996956954737
"379",1.93795909630615,28.9381440684637
"380",2.14925929614572,33.1868706850529
"381",2.25101089832539,34.6972614471573
"382",2.49490312534849,38.6518082044203
"383",2.34219562733368,35.0366730981852
"384",2.13510786417116,33.3918606198877
"385",2.25545857626337,36.6633144306375
"386",2.19043794660767,33.6471604454396
"387",2.2453284985351,35.0168564788567
"388",1.86635254491679,31.4118333851788
"389",1.57688543548937,29.4811750372663
"390",2.37285160676153,37.3353632521732
"391",2.30287445223626,30.7295335182419
"392",2.28461695100681,33.110987995884
"393",2.48173614436828,36.7116713581312
"394",2.48417167701504,34.8483475184229
"395",2.02213314862581,33.6415565044052
"396",2.44616045807796,35.5889861969127
"397",2.55988516911305,34.4623353704224
"398",1.87955202449246,30.0409130513462
"399",2.49579472528559,38.443706534973
"400",2.329812062599,32.8902380286965
"401",2.40739440927409,32.8924966405833
"402",2.09377278502947,32.725472174154
"403",2.28474546326568,34.2804079403498
"404",2.46451564881602,33.2224491765992
"405",2.35958830348497,33.4328482572654
"406",2.23059471954987,35.9099970157843
"407",2.29643658451543,32.7301110650047
"408",2.21264580931141,33.0712401199704
"409",1.88666854008843,33.0237282237502
"410",2.4442164551677,33.6641140266566
"411",2.30924904262352,31.044634522018
"412",2.15982804527968,31.8540891913401
"413",1.97353530166605,32.8696460918286
"414",2.42134880023792,34.3228660825848
"415",2.33033374908743,36.5203789293869
"416",2.08619152898267,36.216226738218
"417",2.44022843252535,36.1896495264698
"418",2.50539197509058,33.464599997404
"419",2.34957146108914,36.4630707774914
"420",2.31195644442216,34.6279997990133
"421",2.56764559338729,38.7514865324015
"422",2.1369499170957,32.0194071800798
"423",1.99785206083312,29.6514154650069
"424",2.38658447095754,36.6512342004531
"425",2.45439765159937,34.1316361323182
"426",2.36703151280433,31.9212893729157
"427",2.18551010736561,32.5720081352897
"428",2.24059349933984,33.4738944767698
"429",2.30388003976849,33.6738960298434
"430",1.96496210651267,31.7506344856966
"431",2.22767723416616,30.8105696380476
"432",2.22890014398707,33.1990845867448
"433",2.56692982882612,34.9753577592158
"434",2.40583005813686,33.2056739758471
"435",2.23723911939967,33.1467947644741
"436",2.44527227850079,35.6489401104003
"437",2.35224116903757,33.837733537901
"438",2.2835326100503,32.990933486979
"439",1.28027850046306,25.2809969006399
"440",2.42786083969015,34.6000551878822
"441",2.54282777857499,34.9808754961397
"442",2.11037391831893,35.3678406374901
"443",2.35570676634829,32.8673232768076
"444",1.92062740514855,28.4278678510151
"445",2.27905511785431,32.6697268890849
"446",2.47760429762459,34.1732164588601
"447",2.21594736047936,34.1354916869018
